user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
1113540,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0
1113550,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,3.0
1113744,6.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
1113930,6.0,3.0,6.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0
1113935,3.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1113968,6.0,6.0,6.0,3.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
1113988,0.0,3.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1114035,57.0,12.0,18.0,30.0,6.0,20.0,0.0,20.0,48.0,3.0,6.0,33.0,3.0,9.0
1114093,0.0,12.0,6.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1114140,6.0,6.0,3.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1114190,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1114192,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,9.0
1114214,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
1114217,6.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1114272,3.0,12.0,0.0,9.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1114545,3.0,12.0,3.0,9.0,0.0,18.0,0.0,6.0,3.0,0.0,3.0,6.0,0.0,6.0
1114616,24.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0
1114643,3.0,0.0,9.0,0.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0
1114929,15.0,3.0,0.0,12.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
1114940,3.0,12.0,3.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
1114990,21.0,3.0,3.0,18.0,0.0,18.0,0.0,12.0,24.0,0.0,6.0,3.0,0.0,0.0
1115006,15.0,3.0,0.0,9.0,0.0,3.0,0.0,6.0,15.0,0.0,3.0,3.0,0.0,0.0
1115050,9.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,3.0,0.0,3.0
1115053,12.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
1115118,3.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,3.0,0.0,3.0
1115127,0.0,9.0,9.0,6.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,3.0,0.0
1115180,0.0,12.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1115229,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0
1115388,0.0,3.0,6.0,3.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
1115434,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115461,12.0,12.0,0.0,15.0,0.0,6.0,0.0,15.0,9.0,0.0,0.0,3.0,0.0,3.0
1115554,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0
1115594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,9.0,0.0
1115627,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1115640,12.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0
1115747,15.0,12.0,3.0,24.0,0.0,12.0,0.0,18.0,12.0,3.0,12.0,3.0,0.0,3.0
1115778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,3.0
1115798,18.0,3.0,3.0,6.0,3.0,6.0,0.0,12.0,9.0,3.0,3.0,15.0,0.0,3.0
1115857,0.0,12.0,0.0,6.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1115862,0.0,6.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1115964,3.0,3.0,0.0,3.0,0.0,3.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0
1115976,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1115984,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,27.0,9.0,6.0
1116041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
1116042,15.0,0.0,3.0,3.0,0.0,3.0,0.0,6.0,12.0,3.0,0.0,0.0,0.0,3.0
1116063,6.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
1116126,0.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1116149,9.0,3.0,14.0,6.0,9.0,6.0,0.0,6.0,9.0,0.0,0.0,3.0,0.0,3.0
1116193,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0
1116209,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1116258,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
1116298,6.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
1116358,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,6.0,3.0,3.0
1116361,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,9.0,3.0
1116362,6.0,12.0,12.0,9.0,6.0,9.0,0.0,15.0,6.0,3.0,3.0,15.0,6.0,3.0
1116453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
1116456,0.0,12.0,0.0,6.0,3.0,6.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,3.0
1116466,9.0,12.0,3.0,15.0,3.0,12.0,0.0,15.0,9.0,3.0,3.0,0.0,0.0,0.0
1116498,3.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
1116554,15.0,6.0,6.0,6.0,9.0,9.0,0.0,6.0,15.0,3.0,0.0,12.0,3.0,3.0
1116652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
1116690,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1116725,6.0,9.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0
1116773,12.0,12.0,3.0,9.0,0.0,12.0,3.0,9.0,9.0,0.0,3.0,6.0,0.0,3.0
1116776,6.0,12.0,0.0,6.0,0.0,3.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
1116853,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
1116973,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1116996,3.0,3.0,6.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
1117018,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0
1117034,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0
1117036,9.0,9.0,0.0,9.0,0.0,6.0,0.0,6.0,9.0,3.0,0.0,3.0,0.0,3.0
1117116,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0
1117122,3.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
1117187,3.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0
1117394,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0
1117470,0.0,3.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0
1117475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
1117550,3.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,3.0,3.0,6.0,3.0,0.0,0.0
1117599,42.0,12.0,9.0,18.0,6.0,18.0,0.0,18.0,33.0,0.0,0.0,27.0,0.0,3.0
1117614,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1117666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1117713,3.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0
1117740,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
1117849,6.0,6.0,3.0,3.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,0.0,3.0
1117875,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0
1117903,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0
1117984,0.0,9.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1117995,21.0,12.0,3.0,27.0,3.0,15.0,0.0,9.0,18.0,0.0,12.0,30.0,9.0,9.0
1118032,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1118071,0.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1118278,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1118283,0.0,0.0,18.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,9.0
1118371,6.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
1118405,45.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,45.0,3.0,3.0,12.0,0.0,0.0
1118411,0.0,3.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,3.0
1118463,9.0,0.0,3.0,6.0,0.0,3.0,0.0,3.0,6.0,3.0,3.0,6.0,0.0,6.0
1118569,0.0,6.0,3.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
1118831,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
1118833,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,3.0
1118864,0.0,3.0,18.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,6.0
1118880,0.0,6.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1118931,18.0,6.0,0.0,9.0,0.0,6.0,0.0,9.0,12.0,0.0,9.0,3.0,0.0,0.0
1118951,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
1119011,0.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0
1119042,9.0,9.0,6.0,9.0,0.0,3.0,0.0,15.0,6.0,3.0,0.0,3.0,0.0,3.0
1119088,0.0,6.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
1119113,15.0,3.0,9.0,6.0,6.0,0.0,0.0,12.0,15.0,0.0,0.0,6.0,0.0,3.0
1119148,3.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,3.0,0.0
1119260,3.0,0.0,12.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
1119353,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0
1119385,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,3.0,0.0,3.0
1119399,6.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0
1119439,0.0,3.0,9.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119503,9.0,0.0,6.0,3.0,3.0,3.0,0.0,3.0,9.0,3.0,6.0,3.0,0.0,0.0
1119558,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1119610,6.0,3.0,6.0,0.0,3.0,0.0,0.0,12.0,6.0,0.0,0.0,3.0,0.0,3.0
1119646,24.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0
1119671,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0
1119681,6.0,6.0,6.0,3.0,3.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
1119787,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0
1119905,0.0,0.0,9.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
1119953,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
1119982,30.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0
1120060,6.0,3.0,6.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,6.0,3.0,3.0
1120127,0.0,3.0,12.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1120187,3.0,12.0,3.0,9.0,3.0,27.0,0.0,21.0,0.0,3.0,6.0,0.0,0.0,0.0
1120227,3.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1120291,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120306,21.0,3.0,18.0,9.0,9.0,6.0,0.0,12.0,27.0,6.0,0.0,18.0,0.0,6.0
1120357,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1120425,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0
1120460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1120474,0.0,6.0,0.0,3.0,0.0,9.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0
1120491,42.0,9.0,9.0,42.0,0.0,18.0,0.0,21.0,36.0,3.0,15.0,6.0,0.0,3.0
1120518,9.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0
1120520,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1120531,12.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,9.0,0.0,9.0,3.0,0.0,0.0
1120577,3.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0
1120578,3.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
1120622,3.0,12.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0
1120717,39.0,0.0,6.0,12.0,0.0,0.0,0.0,2.0,33.0,0.0,3.0,6.0,0.0,12.0
1120755,15.0,9.0,0.0,21.0,0.0,12.0,0.0,18.0,21.0,0.0,3.0,3.0,0.0,0.0
1120785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
1120806,15.0,6.0,3.0,3.0,3.0,3.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
1120838,6.0,12.0,0.0,9.0,0.0,12.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0
1120847,3.0,9.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
1120862,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1120871,0.0,6.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0
1120915,0.0,9.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1120964,3.0,12.0,0.0,12.0,0.0,15.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0
1121235,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
1121321,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,9.0,3.0,9.0
1121346,3.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1121351,12.0,3.0,9.0,9.0,6.0,3.0,0.0,9.0,9.0,0.0,0.0,15.0,6.0,6.0
1121356,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121400,0.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,6.0,3.0
1121404,9.0,12.0,0.0,9.0,0.0,12.0,0.0,9.0,6.0,0.0,9.0,0.0,0.0,0.0
1121558,9.0,12.0,0.0,9.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1121568,6.0,6.0,3.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
1121599,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1121636,3.0,3.0,9.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1121761,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1121764,6.0,3.0,9.0,3.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,3.0
1121797,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1121817,3.0,9.0,6.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0
1121885,0.0,3.0,15.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,6.0
1121900,6.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1121993,3.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122028,18.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,3.0
1122139,6.0,6.0,6.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,6.0
1122189,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
1122199,15.0,9.0,3.0,3.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,0.0,0.0
1122216,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
1122242,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122289,3.0,12.0,3.0,6.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1122327,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
1122391,3.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1122468,0.0,3.0,9.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
1122621,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,6.0
1122639,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1122723,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122794,0.0,9.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1122802,9.0,6.0,3.0,9.0,3.0,3.0,0.0,6.0,9.0,3.0,0.0,6.0,0.0,3.0
1122803,6.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0
1122807,18.0,0.0,3.0,3.0,0.0,3.0,0.0,6.0,15.0,0.0,0.0,3.0,0.0,3.0
1122842,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122903,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1122939,0.0,6.0,6.0,0.0,6.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1122945,12.0,6.0,3.0,3.0,6.0,9.0,0.0,12.0,12.0,0.0,3.0,0.0,0.0,0.0
1122949,3.0,12.0,3.0,9.0,0.0,6.0,0.0,12.0,0.0,0.0,12.0,3.0,0.0,6.0
1123022,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
1123072,3.0,9.0,0.0,9.0,0.0,6.0,0.0,15.0,0.0,0.0,3.0,3.0,0.0,3.0
1123092,3.0,3.0,9.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,3.0
1123147,0.0,3.0,6.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1123300,3.0,12.0,0.0,9.0,0.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1123330,0.0,6.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
1123352,15.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0
1123378,0.0,6.0,6.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1123431,0.0,6.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0
1123432,0.0,0.0,6.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
1123442,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1123460,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1123466,0.0,6.0,3.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
1123478,6.0,3.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,3.0
1123502,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123518,6.0,9.0,3.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1123563,0.0,6.0,3.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1123672,12.0,3.0,15.0,3.0,9.0,3.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,3.0
1123688,3.0,0.0,6.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,6.0
1123793,9.0,3.0,3.0,3.0,0.0,15.0,0.0,15.0,9.0,0.0,3.0,3.0,0.0,0.0
1123815,0.0,9.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1123822,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123865,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,3.0,12.0
1123940,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
1123971,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1124017,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
1124048,0.0,6.0,6.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0
1124074,9.0,0.0,3.0,0.0,0.0,3.0,0.0,12.0,6.0,0.0,6.0,3.0,0.0,3.0
1124126,0.0,3.0,3.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1124247,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124257,6.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
1124269,0.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
1124349,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0
1124400,0.0,6.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
1124406,36.0,0.0,9.0,18.0,6.0,3.0,0.0,3.0,36.0,0.0,3.0,39.0,9.0,3.0
1124413,24.0,9.0,0.0,27.0,0.0,21.0,0.0,9.0,27.0,0.0,3.0,3.0,0.0,0.0
1124503,9.0,6.0,0.0,0.0,0.0,12.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0
1124591,12.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0
1124612,33.0,3.0,0.0,12.0,0.0,0.0,0.0,3.0,30.0,0.0,3.0,9.0,0.0,0.0
1124624,3.0,9.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
1124650,3.0,6.0,12.0,3.0,3.0,6.0,0.0,9.0,3.0,3.0,3.0,9.0,0.0,3.0
1124770,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
